Image,Time(in mins),Sample Name,Milk Type,Gamma Avg RGB
photo_172.jpg,336,Buffalo 1,Mildly Spoiled,"(236, 245, 231)"
photo_173.jpg,338,Buffalo 1,Mildly Spoiled,"(236, 245, 231)"
photo_174.jpg,340,Buffalo 1,Mildly Spoiled,"(236, 245, 231)"
photo_175.jpg,342,Buffalo 1,Mildly Spoiled,"(236, 244, 231)"
photo_176.jpg,344,Buffalo 1,Mildly Spoiled,"(236, 245, 231)"
photo_177.jpg,346,Buffalo 1,Mildly Spoiled,"(236, 245, 231)"
photo_178.jpg,348,Buffalo 1,Mildly Spoiled,"(236, 245, 231)"
photo_179.jpg,350,Buffalo 1,Mildly Spoiled,"(236, 245, 231)"
photo_180.jpg,352,Buffalo 1,Mildly Spoiled,"(236, 245, 231)"
photo_181.jpg,354,Buffalo 1,Mildly Spoiled,"(236, 245, 231)"
photo_182.jpg,356,Buffalo 1,Mildly Spoiled,"(236, 245, 231)"
photo_183.jpg,358,Buffalo 1,Mildly Spoiled,"(236, 245, 231)"
photo_184.jpg,360,Buffalo 1,Mildly Spoiled,"(236, 245, 231)"
photo_185.jpg,362,Buffalo 1,Mildly Spoiled,"(236, 244, 231)"
photo_186.jpg,364,Buffalo 1,Mildly Spoiled,"(236, 245, 231)"
photo_187.jpg,366,Buffalo 1,Mildly Spoiled,"(236, 245, 231)"
photo_188.jpg,368,Buffalo 1,Mildly Spoiled,"(237, 245, 231)"
photo_189.jpg,370,Buffalo 1,Mildly Spoiled,"(236, 245, 231)"
photo_190.jpg,372,Buffalo 1,Mildly Spoiled,"(236, 245, 231)"
photo_191.jpg,374,Buffalo 1,Mildly Spoiled,"(236, 245, 231)"
photo_192.jpg,376,Buffalo 1,Mildly Spoiled,"(237, 245, 231)"
photo_193.jpg,378,Buffalo 1,Mildly Spoiled,"(236, 245, 231)"
photo_194.jpg,380,Buffalo 1,Mildly Spoiled,"(237, 245, 231)"
photo_195.jpg,382,Buffalo 1,Mildly Spoiled,"(236, 245, 231)"
photo_196.jpg,384,Buffalo 1,Mildly Spoiled,"(237, 245, 231)"
photo_197.jpg,386,Buffalo 1,Mildly Spoiled,"(237, 245, 231)"
photo_198.jpg,388,Buffalo 1,Mildly Spoiled,"(237, 245, 231)"
photo_199.jpg,390,Buffalo 1,Mildly Spoiled,"(237, 245, 231)"
photo_200.jpg,392,Buffalo 1,Mildly Spoiled,"(237, 245, 231)"
photo_201.jpg,394,Buffalo 1,Mildly Spoiled,"(237, 245, 231)"
photo_202.jpg,396,Buffalo 1,Mildly Spoiled,"(237, 245, 231)"
photo_203.jpg,398,Buffalo 1,Mildly Spoiled,"(237, 245, 231)"
photo_204.jpg,400,Buffalo 1,Mildly Spoiled,"(237, 245, 231)"
photo_205.jpg,402,Buffalo 1,Mildly Spoiled,"(237, 245, 231)"
photo_206.jpg,404,Buffalo 1,Mildly Spoiled,"(237, 245, 231)"
photo_207.jpg,406,Buffalo 1,Mildly Spoiled,"(237, 245, 231)"
photo_208.jpg,408,Buffalo 1,Mildly Spoiled,"(237, 245, 231)"
photo_209.jpg,410,Buffalo 1,Mildly Spoiled,"(237, 245, 231)"
photo_210.jpg,412,Buffalo 1,Mildly Spoiled,"(237, 245, 230)"
photo_211.jpg,414,Buffalo 1,Mildly Spoiled,"(237, 245, 231)"
photo_212.jpg,416,Buffalo 1,Mildly Spoiled,"(237, 245, 230)"
photo_213.jpg,418,Buffalo 1,Mildly Spoiled,"(237, 245, 230)"
photo_214.jpg,420,Buffalo 1,Mildly Spoiled,"(237, 245, 230)"
photo_215.jpg,422,Buffalo 1,Mildly Spoiled,"(237, 245, 230)"
photo_216.jpg,424,Buffalo 1,Mildly Spoiled,"(237, 245, 230)"
photo_217.jpg,426,Buffalo 1,Mildly Spoiled,"(237, 245, 230)"
photo_218.jpg,428,Buffalo 1,Mildly Spoiled,"(237, 245, 230)"
photo_219.jpg,430,Buffalo 1,Mildly Spoiled,"(237, 245, 230)"
photo_220.jpg,432,Buffalo 1,Mildly Spoiled,"(237, 245, 230)"
photo_221.jpg,434,Buffalo 1,Mildly Spoiled,"(237, 245, 230)"
photo_222.jpg,436,Buffalo 1,Mildly Spoiled,"(237, 245, 230)"
photo_223.jpg,438,Buffalo 1,Mildly Spoiled,"(237, 245, 230)"
photo_224.jpg,440,Buffalo 1,Mildly Spoiled,"(237, 245, 230)"
photo_225.jpg,442,Buffalo 1,Mildly Spoiled,"(237, 245, 230)"
photo_226.jpg,444,Buffalo 1,Mildly Spoiled,"(237, 245, 230)"
photo_227.jpg,446,Buffalo 1,Mildly Spoiled,"(237, 245, 230)"
photo_228.jpg,448,Buffalo 1,Mildly Spoiled,"(237, 245, 230)"
photo_229.jpg,450,Buffalo 1,Mildly Spoiled,"(237, 244, 230)"
photo_230.jpg,452,Buffalo 1,Mildly Spoiled,"(237, 245, 230)"
photo_231.jpg,454,Buffalo 1,Mildly Spoiled,"(237, 245, 230)"
photo_232.jpg,456,Buffalo 1,Mildly Spoiled,"(237, 244, 230)"
photo_233.jpg,458,Buffalo 1,Mildly Spoiled,"(237, 244, 230)"
photo_234.jpg,460,Buffalo 1,Mildly Spoiled,"(237, 244, 230)"
photo_235.jpg,462,Buffalo 1,Mildly Spoiled,"(237, 244, 230)"
photo_236.jpg,464,Buffalo 1,Mildly Spoiled,"(237, 244, 229)"
photo_237.jpg,466,Buffalo 1,Mildly Spoiled,"(237, 244, 233)"
photo_238.jpg,468,Buffalo 1,Mildly Spoiled,"(237, 244, 233)"
photo_239.jpg,470,Buffalo 1,Mildly Spoiled,"(237, 244, 233)"
photo_240.jpg,472,Buffalo 1,Mildly Spoiled,"(237, 244, 233)"
photo_241.jpg,474,Buffalo 1,Mildly Spoiled,"(237, 244, 233)"
photo_242.jpg,476,Buffalo 1,Mildly Spoiled,"(237, 244, 233)"
photo_243.jpg,478,Buffalo 1,Mildly Spoiled,"(237, 244, 232)"
photo_244.jpg,480,Buffalo 1,Mildly Spoiled,"(237, 244, 232)"
photo_245.jpg,482,Buffalo 1,Mildly Spoiled,"(237, 244, 232)"
photo_246.jpg,484,Buffalo 1,Mildly Spoiled,"(237, 244, 232)"
photo_247.jpg,486,Buffalo 1,Mildly Spoiled,"(237, 244, 233)"
photo_248.jpg,488,Buffalo 1,Mildly Spoiled,"(237, 244, 232)"
photo_249.jpg,490,Buffalo 1,Mildly Spoiled,"(237, 244, 232)"
photo_250.jpg,492,Buffalo 1,Mildly Spoiled,"(237, 244, 232)"
photo_251.jpg,494,Buffalo 1,Mildly Spoiled,"(237, 244, 232)"
photo_252.jpg,496,Buffalo 1,Mildly Spoiled,"(237, 244, 233)"
photo_253.jpg,498,Buffalo 1,Mildly Spoiled,"(237, 244, 232)"
photo_5.jpg,2,Buffalo 2,Spoiled,"(190, 225, 233)"
photo_6.jpg,4,Buffalo 2,Spoiled,"(188, 224, 233)"
photo_7.jpg,6,Buffalo 2,Spoiled,"(188, 224, 234)"
photo_8.jpg,8,Buffalo 2,Spoiled,"(188, 225, 232)"
photo_9.jpg,10,Buffalo 2,Spoiled,"(189, 225, 233)"
photo_10.jpg,12,Buffalo 2,Spoiled,"(189, 226, 233)"
photo_11.jpg,14,Buffalo 2,Spoiled,"(189, 226, 233)"
photo_12.jpg,16,Buffalo 2,Spoiled,"(188, 226, 234)"
photo_13.jpg,18,Buffalo 2,Spoiled,"(188, 226, 234)"
photo_14.jpg,20,Buffalo 2,Spoiled,"(188, 226, 234)"
photo_15.jpg,22,Buffalo 2,Spoiled,"(188, 226, 234)"
photo_16.jpg,24,Buffalo 2,Spoiled,"(188, 226, 234)"
photo_17.jpg,26,Buffalo 2,Spoiled,"(189, 226, 234)"
photo_18.jpg,28,Buffalo 2,Spoiled,"(189, 226, 234)"
photo_19.jpg,30,Buffalo 2,Spoiled,"(189, 226, 234)"
photo_20.jpg,32,Buffalo 2,Spoiled,"(189, 226, 234)"
photo_21.jpg,34,Buffalo 2,Spoiled,"(189, 227, 234)"
photo_22.jpg,36,Buffalo 2,Spoiled,"(190, 227, 234)"
photo_23.jpg,38,Buffalo 2,Spoiled,"(190, 227, 234)"
photo_24.jpg,40,Buffalo 2,Spoiled,"(190, 227, 234)"
photo_25.jpg,42,Buffalo 2,Spoiled,"(190, 227, 234)"
photo_26.jpg,44,Buffalo 2,Spoiled,"(191, 227, 234)"
photo_27.jpg,46,Buffalo 2,Spoiled,"(191, 228, 234)"
photo_28.jpg,48,Buffalo 2,Spoiled,"(192, 228, 234)"
photo_29.jpg,50,Buffalo 2,Spoiled,"(192, 228, 234)"
photo_30.jpg,52,Buffalo 2,Spoiled,"(192, 228, 234)"
photo_31.jpg,54,Buffalo 2,Spoiled,"(193, 229, 234)"
photo_32.jpg,56,Buffalo 2,Spoiled,"(193, 229, 234)"
photo_33.jpg,58,Buffalo 2,Spoiled,"(194, 229, 234)"
photo_34.jpg,60,Buffalo 2,Spoiled,"(194, 229, 234)"
photo_35.jpg,62,Buffalo 2,Spoiled,"(194, 229, 234)"
photo_36.jpg,64,Buffalo 2,Spoiled,"(195, 230, 234)"
photo_37.jpg,66,Buffalo 2,Spoiled,"(195, 230, 234)"
photo_38.jpg,68,Buffalo 2,Spoiled,"(195, 230, 234)"
photo_39.jpg,70,Buffalo 2,Spoiled,"(196, 230, 234)"
photo_40.jpg,72,Buffalo 2,Spoiled,"(196, 230, 234)"
photo_41.jpg,74,Buffalo 2,Spoiled,"(196, 231, 234)"
photo_42.jpg,76,Buffalo 2,Spoiled,"(197, 231, 234)"
photo_43.jpg,78,Buffalo 2,Spoiled,"(197, 231, 234)"
photo_44.jpg,80,Buffalo 2,Spoiled,"(198, 231, 234)"
photo_45.jpg,82,Buffalo 2,Spoiled,"(198, 232, 234)"
photo_46.jpg,84,Buffalo 2,Spoiled,"(199, 232, 234)"
photo_47.jpg,86,Buffalo 2,Spoiled,"(199, 232, 234)"
photo_48.jpg,88,Buffalo 2,Spoiled,"(199, 232, 234)"
photo_49.jpg,90,Buffalo 2,Spoiled,"(200, 233, 234)"
photo_50.jpg,92,Buffalo 2,Spoiled,"(201, 233, 234)"
photo_51.jpg,94,Buffalo 2,Spoiled,"(201, 233, 234)"
photo_52.jpg,96,Buffalo 2,Spoiled,"(202, 233, 234)"
photo_53.jpg,98,Buffalo 2,Spoiled,"(202, 234, 234)"
photo_54.jpg,100,Buffalo 2,Spoiled,"(203, 234, 234)"
photo_55.jpg,102,Buffalo 2,Spoiled,"(203, 234, 234)"
photo_56.jpg,104,Buffalo 2,Spoiled,"(204, 235, 234)"
photo_57.jpg,106,Buffalo 2,Spoiled,"(205, 235, 234)"
photo_58.jpg,108,Buffalo 2,Spoiled,"(205, 235, 234)"
photo_59.jpg,110,Buffalo 2,Spoiled,"(206, 236, 234)"
photo_60.jpg,112,Buffalo 2,Spoiled,"(207, 236, 234)"
photo_61.jpg,114,Buffalo 2,Spoiled,"(207, 236, 234)"
photo_62.jpg,116,Buffalo 2,Spoiled,"(208, 237, 234)"
photo_63.jpg,118,Buffalo 2,Spoiled,"(209, 237, 234)"
photo_64.jpg,120,Buffalo 2,Spoiled,"(210, 237, 233)"
photo_65.jpg,122,Buffalo 2,Spoiled,"(210, 238, 233)"
photo_66.jpg,124,Buffalo 2,Spoiled,"(211, 238, 233)"
photo_67.jpg,126,Buffalo 2,Spoiled,"(212, 238, 233)"
photo_68.jpg,128,Buffalo 2,Spoiled,"(213, 239, 233)"
photo_69.jpg,130,Buffalo 2,Spoiled,"(214, 239, 233)"
photo_70.jpg,132,Buffalo 2,Spoiled,"(215, 240, 233)"
photo_71.jpg,134,Buffalo 2,Spoiled,"(216, 240, 233)"
photo_72.jpg,136,Buffalo 2,Spoiled,"(217, 240, 234)"
photo_73.jpg,138,Buffalo 2,Spoiled,"(218, 241, 233)"
photo_74.jpg,140,Buffalo 2,Spoiled,"(219, 241, 233)"
photo_75.jpg,142,Buffalo 2,Spoiled,"(220, 241, 233)"
photo_76.jpg,144,Buffalo 2,Spoiled,"(221, 242, 233)"
photo_77.jpg,146,Buffalo 2,Spoiled,"(222, 242, 233)"
photo_78.jpg,148,Buffalo 2,Spoiled,"(223, 242, 233)"
photo_79.jpg,150,Buffalo 2,Spoiled,"(223, 243, 233)"
photo_80.jpg,152,Buffalo 2,Spoiled,"(225, 243, 233)"
photo_81.jpg,154,Buffalo 2,Spoiled,"(226, 243, 232)"
photo_82.jpg,156,Buffalo 2,Spoiled,"(226, 244, 232)"
photo_83.jpg,158,Buffalo 2,Spoiled,"(227, 244, 232)"
photo_84.jpg,160,Buffalo 2,Spoiled,"(228, 244, 232)"
photo_85.jpg,162,Buffalo 2,Spoiled,"(229, 244, 232)"
photo_86.jpg,164,Buffalo 2,Spoiled,"(230, 245, 232)"
photo_87.jpg,166,Buffalo 2,Spoiled,"(230, 245, 232)"
photo_88.jpg,168,Buffalo 2,Spoiled,"(231, 245, 232)"
photo_89.jpg,170,Buffalo 2,Spoiled,"(231, 245, 232)"
photo_90.jpg,172,Buffalo 2,Spoiled,"(232, 245, 231)"
photo_91.jpg,174,Buffalo 2,Spoiled,"(232, 245, 232)"
photo_92.jpg,176,Buffalo 2,Spoiled,"(233, 245, 231)"
photo_93.jpg,178,Buffalo 2,Spoiled,"(233, 246, 231)"
photo_94.jpg,180,Buffalo 2,Spoiled,"(233, 246, 231)"
photo_95.jpg,182,Buffalo 2,Spoiled,"(234, 246, 231)"
photo_96.jpg,184,Buffalo 2,Spoiled,"(234, 246, 231)"
photo_97.jpg,186,Buffalo 2,Spoiled,"(234, 246, 231)"
photo_98.jpg,188,Buffalo 2,Spoiled,"(234, 246, 231)"
photo_99.jpg,190,Buffalo 2,Spoiled,"(235, 246, 231)"
photo_100.jpg,192,Buffalo 2,Spoiled,"(235, 246, 231)"
photo_101.jpg,194,Buffalo 2,Spoiled,"(235, 246, 231)"
photo_102.jpg,196,Buffalo 2,Spoiled,"(235, 246, 231)"
photo_103.jpg,198,Buffalo 2,Spoiled,"(235, 246, 231)"
photo_104.jpg,200,Buffalo 2,Spoiled,"(236, 246, 231)"
photo_105.jpg,202,Buffalo 2,Spoiled,"(236, 247, 231)"
photo_106.jpg,204,Buffalo 2,Spoiled,"(236, 247, 231)"
photo_107.jpg,206,Buffalo 2,Spoiled,"(236, 247, 231)"
photo_108.jpg,208,Buffalo 2,Spoiled,"(236, 247, 231)"
photo_109.jpg,210,Buffalo 2,Spoiled,"(236, 247, 231)"
photo_110.jpg,212,Buffalo 2,Spoiled,"(237, 247, 231)"
photo_111.jpg,214,Buffalo 2,Spoiled,"(237, 247, 231)"
photo_112.jpg,216,Buffalo 2,Spoiled,"(237, 247, 231)"
photo_113.jpg,218,Buffalo 2,Spoiled,"(237, 247, 231)"
photo_114.jpg,220,Buffalo 2,Spoiled,"(237, 247, 231)"
photo_115.jpg,222,Buffalo 2,Spoiled,"(237, 247, 231)"
photo_116.jpg,224,Buffalo 2,Spoiled,"(238, 247, 231)"
photo_117.jpg,226,Buffalo 2,Spoiled,"(238, 247, 231)"
photo_118.jpg,228,Buffalo 2,Spoiled,"(238, 247, 231)"
photo_119.jpg,230,Buffalo 2,Spoiled,"(238, 247, 231)"
photo_120.jpg,232,Buffalo 2,Spoiled,"(238, 247, 231)"
photo_121.jpg,234,Buffalo 2,Spoiled,"(238, 247, 231)"
photo_122.jpg,236,Buffalo 2,Spoiled,"(238, 247, 231)"
photo_123.jpg,238,Buffalo 2,Spoiled,"(238, 247, 231)"
photo_124.jpg,240,Buffalo 2,Spoiled,"(239, 247, 231)"
photo_125.jpg,242,Buffalo 2,Spoiled,"(239, 247, 231)"
photo_126.jpg,244,Buffalo 2,Spoiled,"(239, 247, 231)"
photo_127.jpg,246,Buffalo 2,Spoiled,"(239, 247, 230)"
photo_128.jpg,248,Buffalo 2,Spoiled,"(239, 247, 231)"
photo_129.jpg,250,Buffalo 2,Spoiled,"(239, 247, 231)"
photo_130.jpg,252,Buffalo 2,Spoiled,"(239, 247, 231)"
photo_131.jpg,254,Buffalo 2,Spoiled,"(239, 247, 231)"
photo_132.jpg,256,Buffalo 2,Spoiled,"(239, 247, 231)"
photo_133.jpg,258,Buffalo 2,Spoiled,"(239, 247, 230)"
photo_134.jpg,260,Buffalo 2,Spoiled,"(239, 248, 231)"
photo_135.jpg,262,Buffalo 2,Spoiled,"(239, 248, 230)"
photo_136.jpg,264,Buffalo 2,Spoiled,"(240, 248, 230)"
photo_137.jpg,266,Buffalo 2,Spoiled,"(239, 248, 230)"
photo_138.jpg,268,Buffalo 2,Spoiled,"(240, 248, 230)"
photo_139.jpg,270,Buffalo 2,Spoiled,"(240, 248, 231)"
photo_140.jpg,272,Buffalo 2,Spoiled,"(240, 248, 231)"
photo_141.jpg,274,Buffalo 2,Spoiled,"(240, 248, 231)"
photo_142.jpg,276,Buffalo 2,Spoiled,"(240, 248, 231)"
photo_143.jpg,278,Buffalo 2,Spoiled,"(240, 248, 231)"
photo_144.jpg,280,Buffalo 2,Spoiled,"(240, 248, 230)"
photo_145.jpg,282,Buffalo 2,Spoiled,"(240, 248, 230)"
photo_146.jpg,284,Buffalo 2,Spoiled,"(240, 248, 230)"
photo_147.jpg,286,Buffalo 2,Spoiled,"(240, 248, 230)"
photo_148.jpg,288,Buffalo 2,Spoiled,"(240, 248, 230)"
photo_149.jpg,290,Buffalo 2,Spoiled,"(240, 248, 230)"
photo_150.jpg,292,Buffalo 2,Spoiled,"(240, 248, 230)"
photo_151.jpg,294,Buffalo 2,Spoiled,"(240, 248, 230)"
photo_152.jpg,296,Buffalo 2,Spoiled,"(240, 248, 230)"
photo_153.jpg,298,Buffalo 2,Spoiled,"(240, 248, 230)"
photo_154.jpg,300,Buffalo 2,Spoiled,"(240, 248, 231)"
photo_155.jpg,302,Buffalo 2,Spoiled,"(241, 248, 230)"
photo_156.jpg,304,Buffalo 2,Spoiled,"(240, 248, 230)"
photo_157.jpg,306,Buffalo 2,Spoiled,"(240, 248, 230)"
photo_158.jpg,308,Buffalo 2,Spoiled,"(240, 248, 230)"
photo_159.jpg,310,Buffalo 2,Spoiled,"(240, 248, 230)"
photo_160.jpg,312,Buffalo 2,Spoiled,"(240, 248, 230)"
photo_161.jpg,314,Buffalo 2,Spoiled,"(241, 248, 230)"
photo_162.jpg,316,Buffalo 2,Spoiled,"(240, 248, 230)"
photo_163.jpg,318,Buffalo 2,Spoiled,"(240, 248, 231)"
photo_164.jpg,320,Buffalo 2,Spoiled,"(241, 248, 230)"
photo_165.jpg,322,Buffalo 2,Spoiled,"(241, 248, 230)"
photo_166.jpg,324,Buffalo 2,Spoiled,"(240, 248, 230)"
photo_167.jpg,326,Buffalo 2,Spoiled,"(241, 248, 230)"
photo_168.jpg,328,Buffalo 2,Spoiled,"(241, 248, 230)"
photo_169.jpg,330,Buffalo 2,Spoiled,"(240, 248, 230)"
photo_170.jpg,332,Buffalo 2,Spoiled,"(240, 248, 230)"
photo_171.jpg,334,Buffalo 2,Spoiled,"(240, 248, 230)"
photo_172.jpg,336,Buffalo 2,Spoiled,"(240, 248, 230)"
photo_173.jpg,338,Buffalo 2,Spoiled,"(240, 248, 230)"
photo_174.jpg,340,Buffalo 2,Spoiled,"(241, 248, 230)"
photo_175.jpg,342,Buffalo 2,Spoiled,"(240, 248, 230)"
photo_176.jpg,344,Buffalo 2,Spoiled,"(240, 248, 230)"
photo_177.jpg,346,Buffalo 2,Spoiled,"(240, 248, 230)"
photo_178.jpg,348,Buffalo 2,Spoiled,"(241, 248, 230)"
photo_179.jpg,350,Buffalo 2,Spoiled,"(240, 248, 230)"
photo_180.jpg,352,Buffalo 2,Spoiled,"(241, 248, 230)"
photo_181.jpg,354,Buffalo 2,Spoiled,"(240, 248, 230)"
photo_182.jpg,356,Buffalo 2,Spoiled,"(240, 248, 230)"
photo_183.jpg,358,Buffalo 2,Spoiled,"(241, 248, 230)"
photo_184.jpg,360,Buffalo 2,Spoiled,"(241, 248, 230)"
photo_185.jpg,362,Buffalo 2,Spoiled,"(240, 248, 230)"
photo_186.jpg,364,Buffalo 2,Spoiled,"(240, 248, 230)"
photo_187.jpg,366,Buffalo 2,Spoiled,"(241, 248, 230)"
photo_188.jpg,368,Buffalo 2,Spoiled,"(241, 248, 230)"
photo_189.jpg,370,Buffalo 2,Spoiled,"(240, 248, 230)"
photo_190.jpg,372,Buffalo 2,Spoiled,"(241, 248, 230)"
photo_191.jpg,374,Buffalo 2,Spoiled,"(240, 248, 230)"
photo_192.jpg,376,Buffalo 2,Spoiled,"(240, 248, 230)"
photo_193.jpg,378,Buffalo 2,Spoiled,"(240, 248, 230)"
photo_194.jpg,380,Buffalo 2,Spoiled,"(240, 247, 230)"
photo_195.jpg,382,Buffalo 2,Spoiled,"(240, 248, 230)"
photo_196.jpg,384,Buffalo 2,Spoiled,"(240, 248, 230)"
photo_197.jpg,386,Buffalo 2,Spoiled,"(240, 248, 230)"
photo_198.jpg,388,Buffalo 2,Spoiled,"(241, 248, 230)"
photo_199.jpg,390,Buffalo 2,Spoiled,"(240, 248, 230)"
photo_200.jpg,392,Buffalo 2,Spoiled,"(240, 248, 230)"
photo_201.jpg,394,Buffalo 2,Spoiled,"(240, 248, 230)"
photo_202.jpg,396,Buffalo 2,Spoiled,"(240, 247, 230)"
photo_203.jpg,398,Buffalo 2,Spoiled,"(240, 248, 230)"
photo_204.jpg,400,Buffalo 2,Spoiled,"(240, 248, 230)"
photo_205.jpg,402,Buffalo 2,Spoiled,"(240, 248, 230)"
photo_206.jpg,404,Buffalo 2,Spoiled,"(240, 248, 230)"
photo_207.jpg,406,Buffalo 2,Spoiled,"(240, 247, 230)"
photo_208.jpg,408,Buffalo 2,Spoiled,"(240, 247, 230)"
photo_209.jpg,410,Buffalo 2,Spoiled,"(241, 247, 230)"
photo_210.jpg,412,Buffalo 2,Spoiled,"(240, 248, 230)"
photo_211.jpg,414,Buffalo 2,Spoiled,"(240, 247, 230)"
photo_212.jpg,416,Buffalo 2,Spoiled,"(240, 247, 230)"
photo_213.jpg,418,Buffalo 2,Spoiled,"(240, 247, 230)"
photo_214.jpg,420,Buffalo 2,Spoiled,"(240, 247, 230)"
photo_215.jpg,422,Buffalo 2,Spoiled,"(240, 247, 230)"
photo_216.jpg,424,Buffalo 2,Spoiled,"(240, 247, 230)"
photo_217.jpg,426,Buffalo 2,Spoiled,"(240, 247, 230)"
photo_218.jpg,428,Buffalo 2,Spoiled,"(240, 247, 230)"
photo_219.jpg,430,Buffalo 2,Spoiled,"(241, 247, 230)"
photo_220.jpg,432,Buffalo 2,Spoiled,"(240, 247, 230)"
photo_221.jpg,434,Buffalo 2,Spoiled,"(240, 247, 230)"
photo_222.jpg,436,Buffalo 2,Spoiled,"(240, 247, 230)"
photo_223.jpg,438,Buffalo 2,Spoiled,"(240, 247, 230)"
photo_224.jpg,440,Buffalo 2,Spoiled,"(240, 247, 229)"
photo_225.jpg,442,Buffalo 2,Spoiled,"(240, 247, 230)"
photo_226.jpg,444,Buffalo 2,Spoiled,"(240, 247, 229)"
photo_227.jpg,446,Buffalo 2,Spoiled,"(240, 247, 230)"
photo_228.jpg,448,Buffalo 2,Spoiled,"(240, 247, 229)"
photo_229.jpg,450,Buffalo 2,Spoiled,"(240, 247, 229)"
photo_230.jpg,452,Buffalo 2,Spoiled,"(240, 247, 229)"
photo_231.jpg,454,Buffalo 2,Spoiled,"(240, 247, 229)"
photo_232.jpg,456,Buffalo 2,Spoiled,"(240, 247, 229)"
photo_233.jpg,458,Buffalo 2,Spoiled,"(240, 247, 229)"
photo_234.jpg,460,Buffalo 2,Spoiled,"(240, 247, 229)"
photo_235.jpg,462,Buffalo 2,Spoiled,"(240, 247, 229)"
photo_236.jpg,464,Buffalo 2,Spoiled,"(240, 247, 229)"
photo_237.jpg,466,Buffalo 2,Spoiled,"(240, 247, 232)"
photo_238.jpg,468,Buffalo 2,Spoiled,"(240, 247, 232)"
photo_239.jpg,470,Buffalo 2,Spoiled,"(240, 247, 232)"
photo_240.jpg,472,Buffalo 2,Spoiled,"(240, 247, 232)"
photo_241.jpg,474,Buffalo 2,Spoiled,"(240, 247, 232)"
photo_242.jpg,476,Buffalo 2,Spoiled,"(240, 247, 232)"
photo_243.jpg,478,Buffalo 2,Spoiled,"(240, 247, 232)"
photo_244.jpg,480,Buffalo 2,Spoiled,"(240, 247, 232)"
photo_245.jpg,482,Buffalo 2,Spoiled,"(240, 247, 232)"
photo_246.jpg,484,Buffalo 2,Spoiled,"(240, 247, 232)"
photo_247.jpg,486,Buffalo 2,Spoiled,"(240, 247, 232)"
photo_248.jpg,488,Buffalo 2,Spoiled,"(240, 247, 232)"
photo_249.jpg,490,Buffalo 2,Spoiled,"(240, 247, 232)"
photo_250.jpg,492,Buffalo 2,Spoiled,"(240, 247, 232)"
photo_251.jpg,494,Buffalo 2,Spoiled,"(240, 247, 232)"
photo_252.jpg,496,Buffalo 2,Spoiled,"(240, 246, 232)"
photo_253.jpg,498,Buffalo 2,Spoiled,"(240, 247, 232)"
photo_5.jpg,2,Buffalo 3,Spoiled,"(173, 208, 218)"
photo_6.jpg,4,Buffalo 3,Spoiled,"(172, 207, 217)"
photo_7.jpg,6,Buffalo 3,Spoiled,"(172, 208, 219)"
photo_8.jpg,8,Buffalo 3,Spoiled,"(172, 209, 217)"
photo_9.jpg,10,Buffalo 3,Spoiled,"(173, 209, 217)"
photo_10.jpg,12,Buffalo 3,Spoiled,"(173, 210, 218)"
photo_11.jpg,14,Buffalo 3,Spoiled,"(174, 210, 218)"
photo_12.jpg,16,Buffalo 3,Spoiled,"(174, 211, 218)"
photo_13.jpg,18,Buffalo 3,Spoiled,"(175, 211, 218)"
photo_14.jpg,20,Buffalo 3,Spoiled,"(176, 212, 218)"
photo_15.jpg,22,Buffalo 3,Spoiled,"(177, 213, 219)"
photo_16.jpg,24,Buffalo 3,Spoiled,"(178, 213, 219)"
photo_17.jpg,26,Buffalo 3,Spoiled,"(180, 213, 219)"
photo_18.jpg,28,Buffalo 3,Spoiled,"(180, 214, 219)"
photo_19.jpg,30,Buffalo 3,Spoiled,"(181, 214, 219)"
photo_20.jpg,32,Buffalo 3,Spoiled,"(181, 215, 219)"
photo_21.jpg,34,Buffalo 3,Spoiled,"(182, 215, 219)"
photo_22.jpg,36,Buffalo 3,Spoiled,"(183, 215, 219)"
photo_23.jpg,38,Buffalo 3,Spoiled,"(184, 216, 219)"
photo_24.jpg,40,Buffalo 3,Spoiled,"(185, 216, 219)"
photo_25.jpg,42,Buffalo 3,Spoiled,"(185, 217, 219)"
photo_26.jpg,44,Buffalo 3,Spoiled,"(186, 217, 219)"
photo_27.jpg,46,Buffalo 3,Spoiled,"(187, 217, 219)"
photo_28.jpg,48,Buffalo 3,Spoiled,"(188, 218, 219)"
photo_29.jpg,50,Buffalo 3,Spoiled,"(188, 218, 219)"
photo_30.jpg,52,Buffalo 3,Spoiled,"(188, 218, 219)"
photo_31.jpg,54,Buffalo 3,Spoiled,"(190, 218, 219)"
photo_32.jpg,56,Buffalo 3,Spoiled,"(190, 219, 219)"
photo_33.jpg,58,Buffalo 3,Spoiled,"(191, 219, 219)"
photo_34.jpg,60,Buffalo 3,Spoiled,"(191, 219, 218)"
photo_35.jpg,62,Buffalo 3,Spoiled,"(192, 220, 219)"
photo_36.jpg,64,Buffalo 3,Spoiled,"(193, 220, 218)"
photo_37.jpg,66,Buffalo 3,Spoiled,"(193, 220, 218)"
photo_38.jpg,68,Buffalo 3,Spoiled,"(194, 220, 218)"
photo_39.jpg,70,Buffalo 3,Spoiled,"(195, 220, 219)"
photo_40.jpg,72,Buffalo 3,Spoiled,"(196, 221, 218)"
photo_41.jpg,74,Buffalo 3,Spoiled,"(196, 221, 218)"
